"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Euro area","EMU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.6776021055249","6.39935931129834","5.76276391316368","5.49035703295822","4.94992540995283","5.2639486903435","5.26627892228304","5.5271847864","6.94791443438547","8.45046910353757","3.80232236847174","4.90700883795625","6.14744654517168","3.20983044419809","-0.747065753051203","5.01174834216411","3.08768141132209","3.13156575038052","3.84800853770832","2.15510261220713","0.530125887385324","0.717037349353291","1.39503819778921","2.38220924124795","2.30256571483636","2.50835648692809","2.53977069252738","4.30712812582156","4.10680301141413","3.58127733883894","2.62054097342168","1.30176667903137","-0.694732713688836","2.45254202505407","2.45985361502544","1.69747970535292","2.69487672190817","2.95922802917997","2.96499623750692","3.87086287826502","2.11278947761456","0.973649394205637","0.701186182768581","2.26425838766787","1.6934741971242","3.25890758295211","3.05708096796104","0.493418374921276","-4.54808176369393","2.05715977359324","1.66218598279941","-0.70249530568357","-0.464630635445545","",
"Eritrea","ERI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4547617958007","21.2214109959263","2.85837881006246","9.25883989518238","7.90868445207794","1.77258259246993","0.0134807225667544","-3.14198674619691","8.75543631332825","3.00542865063503","-2.65551536421624","1.45173436253818","2.5744496012273","-0.969216372825443","1.4268217503374","-9.78302974626351","3.87650192032105","2.19418976921209","8.67980038573106","7.01710885197124","1.33225208526413","",
"Spain","ESP","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","11.8386741948328","9.95343810301819","9.59649887419762","5.30851024557086","6.25313489898551","7.24606030950743","4.3403384170755","6.59702013758275","8.90701555527119","6.20115976819389","4.64947345204654","8.14974587558149","7.78846526793224","5.61878578996581","0.542203311133434","3.30379149937446","2.83857432219024","1.46300336523726","0.0415464955754601","2.20872813294729","-0.132468618357024","1.24646172699023","1.7701157682869","1.78468752699463","2.32143584738047","3.25332172433991","5.54712262158176","5.09432421308969","4.82703030112697","3.78139346063691","2.54600057447591","0.929215428691492","-1.03149176797977","2.38319531472516","2.75749401673011","2.67472467258855","3.68960965292602","4.30596334246583","4.48485854683813","5.2891054607358","4.00108316860953","2.8797989537367","3.18755938792678","3.16675627389796","3.72303870784567","4.17412628443334","3.76894641993215","1.11592541894927","-3.57379948521334","0.0138086474303663","-0.61762602591115","-2.08873763315489","-1.22995797410435","",
"Estonia","EST","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.88989595487108","11.7363554219638","6.80968978787755","-0.27125363991091","9.69717579274653","6.15808955668977","6.12165792431469","7.48050233830196","6.4773517295408","9.47104167658107","10.4127388840488","7.9008436978272","-5.3282423256333","-14.7375454860182","2.47685878829682","8.27562507977611","4.65020588598956","1.63010371774261","",
"Ethiopia","ETH","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","0.916013858082394","8.23500571846454","-2.84802145264015","-11.1443529776382","9.66161235926681","13.8593303966528","0.50367487907512","-0.361044180382436","2.72645178301008","-7.13747970825787","-8.67248012819738","13.1428339596481","3.18996457013017","6.12751141238456","12.4261737798185","3.13390686700433","-3.45813914838983","5.16214582423662","6.07321749231049","8.30130632157497","1.51472569321093","-2.16135972141942","13.5726031535762","11.8187659353249","10.8347270718859","11.4561669954333","10.7885216814493","8.80255320238865","12.5505383420509","11.1782962356071","8.64781105295552","10.4904360725487","",
"European Union","EUU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.47313581180372","4.89801837531357","5.10450473850274","5.54659259011068","4.32658431302384","4.22308183216499","4.38784960389759","5.02021797016118","5.65960092078859","8.87701859777641","3.63474046133322","4.68711152716128","6.09759209796169","2.1031563495136","-0.792314984797798","4.57421905682386","2.83973109651781","3.23919855434214","3.82118878043744","1.36548956533305","0.294191633571828","1.04382734178672","1.93777277891938","2.49388004299603","2.50804224612091","2.67483820546637","2.99968624255781","4.4030270416774","3.59515625965334","2.82282957621614","1.3968514012584","0.994923664981243","-0.112207411510326","2.86295772086926","2.65890183287534","1.99035115587887","2.68396917011114","3.0302865549303","3.00141171823014","3.88175411732954","2.19051958681291","1.31360639504372","1.48123430716292","2.51631541531015","2.05917913188074","3.42266308771551","3.07398701890274","0.479557078706108","-4.41416602371704","2.12724348848631","1.76166924076058","-0.400337325321189","0.0596921361683656","",
"Fragile and conflict affected situations","FCS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-16.8177470337764","5.07444878674066","3.9335517903949","3.42674090854467","4.20039695367976","7.51538969867245","8.63475226558343","11.405391049678","5.53164240998052","1.59396466201629","2.12040082016762","-0.236214339387061","-3.12850428853993","11.6722339013521","6.06301276495806","5.92991318544243","4.91644667146554","3.77070237112891","4.14009513999147","4.68211934370142","-9.74341895807164","13.1011424238857","0.769979850183987","",
"Finland","FIN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","7.60467047924416","2.98194553610327","3.28509963570345","5.23868659789338","5.30285780228283","2.37282301528172","2.16882888287408","2.30328998355671","9.59328778480035","7.01224939269349","2.35692033327572","7.73548559663557","6.98382785528662","3.23653368315169","1.80489778707309","0.34438286474041","0.23951038616066","2.91970812628128","7.12192627162823","5.38904748459682","1.29477444902679","3.08735424423018","3.12105733043713","3.2141280787511","3.53669323702297","2.72613805794765","3.55909596987325","5.20985870910104","5.0877016353446","0.675783547493154","-5.91442593044744","-3.32462937779529","-0.734493308314043","3.9392609905057","4.20713061732189","3.65883306621248","6.25180787601121","5.42851259153761","4.44413424797783","5.6348474959927","2.58079201887236","1.68032509556872","1.99398409916418","3.92605717316528","2.77995503757889","4.05519743045375","5.18480080924803","0.720668512407372","-8.26903654431229","2.9923374825745","2.57081773616463","-1.45849617872868","-1.20564115135147","",
"Fiji","FJI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.51758034078145","3.60610369977645","6.35877067834778","4.87728137027365","-2.70026867716186","0","13.3518327542356","7.9162222955044","2.59641096296272","12.702706259008","6.88898741075306","7.48527887500541","11.6128680845283","2.60115104038272","0.530209853616952","2.73616302248496","5.90401148298287","1.86340080084368","12.2248208658616","-1.6034563001634","6.32998959413804","-5.97848593191732","-3.96012186677478","8.39302457430249","-4.61347578602859","7.74990670071477","-6.61502000913883","0.955756561022199","7.43863288165458","5.80000042014194","-2.70000123887006","6.10000070704051","2.13003113453124","5.09999989655607","2.49999936907514","4.80000001969717","-2.20000010337253","1.30000233736465","8.79999867201795","-1.69999924586102","1.99999884701114","3.20000059127634","0.999998967861487","5.30000099480716","0.699999968310735","1.85248246981142","-0.850653611349145","1.03279428455407","-1.3860375032742","2.95467315574027","2.70514149475045","1.83039656352224","3.47045598923394","",
"France","FRA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.50627243711739","6.67217462633565","5.34717376737875","6.51833830272174","4.77803517697649","5.2140080519371","4.68815882065188","4.25902468977269","6.99053053392925","6.9096903962089","5.34571156320891","4.54157892855133","6.31045066306726","4.29124362086044","-0.98005953611991","4.31424610625","3.45136894873536","3.97880585271557","3.5591123238123","1.58809882171929","1.07783431769519","2.50853125294395","1.25629647656082","1.52446943132165","1.6232445872196","2.35124228368871","2.57740218531572","4.733872469096","4.35323114282215","2.91400969964847","1.03910532900366","1.59967121047835","-0.612652831754303","2.34538559527464","2.08508453622487","1.38800402993651","2.33739765632552","3.55613623074223","3.4070991541832","3.87516225601642","1.95444942727347","1.11845689204","0.819531665668237","2.78642411123144","1.60771381504657","2.37494690114663","2.36149887066625","0.19529476916675","-2.94134105741433","1.96565737604462","2.07922917578311","0.334357168402093","0.285120347457564","",
"Faeroe Islands","FRO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19976004799041","2.54890337877889","3.52601156069363","3.74092685650476","7.42734122712594","4.00801603206413","8.14065510597301","-0.534521158129181","7.08401253918495","-3.11155217536403","-6.06573856938695","2.95572251939458","1.38375070350183","4.56320950034359","1.74719333388906","0.599899533999974","1.82586141370069","-3.23126222165132","2.16055631225652","-0.163398425752803","-2.05967685100187","-2.55964417210215","0.961955354052833","2.5305788185082","2.05056715082317","0.43368352510052","-4","",
"Gabon","GAB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","14.7668431861657","7.44921160604646","6.09243526146753","4.55445365571106","8.33333565825727","4.50800457013843","4.11515284822326","2.50880088353969","8.0829104354267","8.67934217258247","10.2587309087372","11.3369706842957","10.1824336180498","39.4870951832977","19.1901149086623","35.6253379683275","-12.5820911674745","-24.0492060699649","0.474405277651485","2.55293715846993","5.09532928149197","-3.09752039927118","5.60824068018313","7.50890230685866","-2.33294932718894","-0.803597740051401","-17.1460422112226","12.8453532422791","8.54530999380954","5.19223727572317","6.11250348092453","-3.09014565017715","3.946555008625","3.71275483859257","4.97384776286674","3.62504902312114","5.73836739406535","3.47783358811968","-8.93262280377776","-1.88296639629201","2.13167995276055","-0.267154255319142","2.47519218346561","1.34601560044571","3.02159585679934","1.18118768964021","5.55335388659582","0.999807338404125","-2.89999999999978","6.69999999999995","7.10000000000002","5.60000000000002","5.8869999999998","",
"United Kingdom","GBR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.57356996313509","1.32799317852384","3.95624116673754","5.0382824487824","2.78897682833296","2.04931117754342","2.31096510055484","3.98473799467673","2.05244565108862","10.4268575329533","3.48178576064939","4.22747070914247","6.53822915928288","-2.51978196217463","-1.54943325738888","3.02832985473169","2.59626584383037","4.13061651010649","3.67657255717846","-2.16938878891158","-0.847286485246627","2.0755323236543","4.20223992472681","2.25805799711985","3.54513914633179","3.16047346342714","5.54618554941338","5.9340672984532","2.51793306157838","0.537079782355306","-1.23631876146531","0.446953455202475","2.64559687410116","4.02496313822829","2.53039796435843","2.66681861881221","2.55263728349225","3.51076654658262","3.15118453137491","3.76887027957137","2.66453484046427","2.45228183175487","4.30044022099547","2.45389139388432","2.80654542057685","3.04209575927517","2.55563600194864","-0.332044323488816","-4.31061369220637","1.91138067918317","1.64511984323417","0.659031435442586","1.7291864489942","",
"Georgia","GEO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","7.53563129431613","6.24999954351644","4.45633481389535","4.77814972509441","12.0521162460367","2.47093612493651","2.83687380741323","6.48276154621419","8.80829341015141","7.38094530055096","6.09756423426705","6.89655016091241","7.42912769196195","7.37034607195659","4.57626627457812","5.26742365594126","2.00153854146565","4.30188684407248","5.42692297056479","4.94165541968421","-8.17527589257115","1.28204284826001","5.55555807916292","-7.19520189572221","-14.7882259000602","-21.1000005652982","-44.8999999083819","-29.3000014703289","-10.3999932773973","2.59999522220717","11.2000026905484","10.5190406535867","3.10490342440086","2.86925646115863","1.83834178668729","4.80545213578863","5.47383808471547","11.0581021189279","5.85732977251543","9.59964080415958","9.38327629663172","12.3439998799117","2.31404742935959","-3.77577455717272","6.25302862624761","7.19999906329845","6.18211732809738","3.31993079491082","",
"Ghana","GHA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.42967401166976","4.10915860618155","4.40597420050632","2.20932750489338","1.36899886954207","-4.25829037246162","3.0753640519096","0.368860328892268","6.0061749636448","9.72347258685926","5.21612455713642","-2.48765540028005","2.88458419468979","6.85251683167118","-12.4316290218359","-3.53018280567609","2.27410724354553","8.47593559942372","-2.51494141829355","0.471695942557915","-3.5030669467392","-6.92365040980285","-4.56373750589822","8.64756945830393","5.09161727297338","5.19916067889021","4.79489887802551","5.62816876533626","5.08587270030002","3.32881788322055","5.28182629016472","3.87941925324964","4.85000056385223","3.29999959123654","4.11241903993427","4.60246104528616","4.19635757609618","4.70039077886526","4.39999685991612","3.70000011463816","4","4.49999969929409","5.19999998393916","5.59999998982201","5.90000395288151","6.3999124185639","6.45959120655353","8.43063795683747","3.99157063328614","8.00859339087417","15.0088857551655","8.78503852317665","7.58500148502195","",
"Guinea","GIN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29993884556374","6.30811669728146","4.00347601508531","4.32406275158344","2.61342300468395","3.27094730174748","5.04414454259123","3.97009910573576","4.60767320143857","4.46157508456355","5.18160346008439","3.64412124231784","3.81200403334867","2.5030605615421","3.65834647072822","5.16460946596378","1.24860126026398","2.34011731200681","2.99727256214024","2.49672856894072","1.75768235072189","4.93693270868818","-0.280192286320414","1.93621742315425","3.90876144969185","3.94411198887263","2.29999923829239","",
"Gambia, The","GMB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","0","9.57614346404307","2.43552288196153","6.15384657359903","-0.06587703327898","0.24170478020315","9.25032925121056","5.87879361713712","12.3934290841749","7.3512257338439","3.43957605817096","6.31644631458646","-1.32818316559793","6.27007960788133","3.32189401012974","-0.764582638694193","10.8832277690976","3.53525730454001","-0.812264660968353","4.09107073826118","2.45433259611126","4.47682692387714","5.8957218716149","3.55887936867587","3.10703925567448","3.37868893949893","3.01210106430148","0.154346247509338","0.881848176098998","2.22354559172071","4.89999909182424","3.49999851271944","6.39999931629715","5.50000017414997","5.80000023581582","-3.25000030726741","6.8699998028644","7.04999993440632","-0.941675911734279","1.12409970169958","3.63102553253154","5.73464194582782","6.44969585762844","6.52463260726108","-4.32868134912491","5.86222817719511","4.80216500387833","",
"Guinea-Bissau","GNB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","-3.91096747542721","6.37486091442412","1.10989275494155","4.55924103757795","7.84558432906903","4.94345533636186","-7.17006998703549","13.1260434056759","1.99414432950658","-15.9526514985298","18.1675281526385","4.20008213479524","-3.398287429235","9.10922298643517","4.16649289698363","-0.793847626188452","2.90000000744668","4.59999998835048","6.10000002147288","6.09999998640174","5.10000002278481","1.09999997118952","2.09999999968258","3.20000002044955","4.40000000803329","11.5999999962809","6.5","-28.0999797293575","1.02553740859297","5.42698736686769","2.18890681470731","-0.985177524991386","0.568510176088452","2.76140199048032","4.26542519504669","2.30975012438857","3.2046686856374","3.20491048342926","3.31440769675497","4.4320216722531","9.02865559427109","-2.23331753888961","0.328690420027684","",
"Equatorial Guinea","GNQ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","5.76942050325529","2.20167594639966","5.00438719578943","1.01138167069763","12.9051788682023","-2.33055635691811","4.43673736220593","2.6552621818323","-1.22917807948404","-1.7585640840493","-1.02223891848911","34.7453200367157","11.0332130368202","16.6688355486639","17.486263747653","66.5799972564751","149.972963478158","23.7744823314965","25.6640154420924","18.2137799548991","63.379875425727","19.4628340334871","13.9552503188635","37.9987268559979","16.748700605341","-4.81154518266975","13.1358161445144","12.2696684399436","-8.07192897644046","-1.30848438450751","4.99779720744027","3.21944588311791","-4.8401266623851","",
"Greece","GRC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","11.1495373965283","1.53351890576276","10.1360552608132","8.25834025172416","9.3926608498135","6.09884653317356","5.48143716600464","6.66410925198278","9.89973017189712","10.9757312572139","7.84117699349194","10.1601510718271","8.09237868556588","-6.43824055817882","6.36680862012355","6.85189801697229","2.94100169700116","7.24686329835065","3.28208026980575","0.67713102012101","-1.55372121827097","-1.13264754525399","-1.07862232989039","2.01058037388712","2.50955660164418","0.517660072890052","-2.25886349304602","4.28786164922916","3.80000002105518","0","3.09999999396115","0.699999973942596","-1.59999995525716","1.99999993482585","2.09971977637922","2.95494317474069","4.46287784205046","4.05725257012864","3.07386649162187","3.96731961582448","3.73692472945828","3.16261926115564","6.63776043397795","4.95262448669145","0.890925388555999","5.81528136658748","3.53747545689728","-0.444382522181229","-4.39492813597283","-5.44838973386359","-8.86388754581861","-6.57211183516839","-3.31550802612412","",
"Grenada","GRD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","5.4147195828801","6.01188613544056","-0.445671335000952","0.852286352582695","4.92545778309047","2.92610076397899","4.78473054860677","8.0814640694187","8.24959119982162","11.1497952297659","3.4282106560823","6.07204309505438","5.1992453098469","2.29690155125093","-0.296422602933106","-2.63966495357677","2.75340626120759","2.50394006493823","4.05740938893042","4.60884893914368","6.54190596340374","10.0724986270873","1.87290128238165","-2.02390004072058","3.43732352954147","9.46397343076491","-0.647450316084857","13.2730638678244","-3.99268010344103","6.12345094741467","0.94821694714642","-6.61361322470295","-0.511266454370613","0.764825341181009","-1.15529517644562","2.42320830244738","",
"Greenland","GRL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","13.0608542887359","6.17727318561474","6.80600841497684","5.70625325642678","0.646239391296305","5.95920960958007","8.8223146507293","6.01671712240875","4.86059868733074","8.67600542250347","0.665280665280108","-4.41966129698503","3.45721694036368","-5.17961570593141","3.65638766519763","7.09732256693665","5.5158730158722","5.60361037984296","6.65954415954344","-11.7195325542566","-0.113464447806848","-5.11170011359351","-5.02793296089247","5.92436974789862","3.72867909559666","1.52963671128134","1.46892655367242","7.75798069784676","1.37788494660722","7.10159700985361","1.26903553299516","-0.971177944862461","-0.379626700411592","2.66751349634775","1.97958552428175","4.46898089171921","5.51305977922158","0.345909084286717","-5.4119862937394","","","","","",
"Guatemala","GTM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.29851846248654","3.53650145914072","9.54104385380307","4.63299225848783","4.3617694315609","5.51210389610372","4.11217558459371","8.76603514441257","4.73690909090905","5.70788361185673","5.58375446048967","7.33305156382077","6.78283441622357","6.37502995851304","1.94999075373732","7.38726565613021","7.80922068090825","4.99668980109116","4.71345615318424","3.7599780544565","0.646858667621885","-3.53008896397188","-2.5720915361664","0.49669784030371","-0.609338956667344","0.143049591280601","3.54398320754206","3.89238717046855","3.94258943569592","3.1025632080764","3.65824876091571","4.83833879781422","3.92713196402237","4.03374149355629","4.94854748375853","2.95777991628106","4.36408995409398","4.99352777906029","3.84706223133762","3.60886870041422","2.33254430076826","3.86663836307253","2.53083795523281","3.15203051279511","3.26016269226339","5.37961396816257","6.3042500754165","3.28109355507129","0.526193006557961","2.86937238925276","4.16194591776372","2.97002541198212","3.69030460815061","",
"Guam","GUM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.68952430926943","1.10492581084327","-12.2786572606378","11.360282379526","10.5410187614938","5.23327389449581","4.31362182976149","1.02482755267542","6.99438665728482","4.25545689295296","3.11285084503756","-3.317670935856","1.2447193530043","7.70283994989742","8.48302151254319","1.53691327836607","-2.63867965999412","-1.80618877236508","-1.83569626069435","1.73388972678336","1.49616591984407","-13.1901344883581","-6.79238668930527","-5.02873786388662","2.39966745782827","-0.900602236003493","0.899396594705109","-3.69353310071637","-4.94441308773148","-3.03808490279705","5.98460995672794","7.83144668568958","8.21383799376081","8.52330935250967","4.98631361408791","7.88346672571205","6.22694835803834","-1.70856712843263","2.96988097784723","-1.37672751529252","2.24999929681024","1.05100076834337","-1.00525524951215","3.29392479101453","-1.95691115555375","-5.34287889186568","7.02031345100427","1.9766470577781","3.31862417043109","4.37086941707121","5.43712605818867","4.81645891708615","5.22162589023267","",
"High income","HIC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.72473017086806","5.83451572724252","5.21539180577551","6.41496759887757","5.57345902691979","6.09306524485996","4.54025772458762","6.06866898491896","5.66517871943147","3.80252388464631","3.86703074253742","5.53084846441558","6.31136322978776","1.1357070887492","0.207321570020852","4.99492606453276","3.91908745459584","4.3332695735192","4.06323327497822","1.30974645125146","1.95558192954724","0.157792129323383","2.88058063459874","4.59958340970488","3.77182082406667","3.12988756233406","3.51480399620986","4.85676961195325","3.98016689151422","2.91751563928769","1.19034412105741","1.57855622188382","1.10129279688265","2.86249007809344","2.6771825250862","2.81583258219955","3.38007295215202","2.49734408240559","3.44555716089012","4.07130560456596","1.54957518810801","1.65358708379311","2.25881121422941","3.34771401326859","2.76879183386245","3.18605479454178","2.82292770181488","0.446493278603668","-3.5056925999843","3.03357696315736","1.82123662592461","1.36100767361246","1.41431192107837","",
"Hong Kong SAR, China","HKG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","1.79483882320297","1.60362744250678","3.39743883366815","11.3433704821755","9.20670467269534","7.29278892445416","10.6118449455971","12.2799015888748","2.41539855638533","0.491975835977556","16.1640695565052","11.7256362507759","8.26069284550897","11.5565687368156","10.1083006268507","9.26080665661021","2.94980085775065","5.97707306202079","9.97375086006053","0.757151339691561","11.0561748371889","13.3985399709193","8.51151299483273","2.2769411437941","3.83063771702996","5.70185400592382","6.23481315637824","6.20121382506088","6.03602182394631","2.37367350604441","4.25845452579867","5.09976074420028","-5.88265738936911","2.50665049010847","7.66338892721441","0.560875289332714","1.65675021774896","3.05630361668941","8.70011839007239","7.38816218862178","7.03269473413648","6.46484518252302","2.12791253896674","-2.45915373124423","6.76765406471395","4.78610512569378","1.54860495942421","2.9322593693669","",
"Honduras","HND","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","1.85565948345987","5.76484621473084","3.58043658636949","5.41664556857948","9.03715657188586","5.37384210615286","5.97754288236159","6.59818313384119","0.655438849281339","3.6267209953232","3.99500357885969","5.76230506954299","7.86985232828998","-1.22764161447287","2.1306817697573","10.500692951306","10.3838892385146","10.005701254276","4.66442083441305","0.668480713047742","2.53320220416262","-1.3912163322231","-0.924352391554976","4.3456911367541","4.18823378823529","0.722676794546473","6.03139004798005","4.60985267603489","4.32585275924811","0.0968804507266441","3.25203379948324","5.62429576302956","6.23003201965253","-1.3032570899597","4.06297613001527","3.59524971530828","4.9937185929648","2.90158540233357","-1.88953488372134","5.74814814814823","2.72319327321379","3.75433786119939","4.54703805165397","6.23230296069102","6.05091606137177","6.56699986032905","6.18825274183057","4.23186412307757","-2.43187501464355","3.73127014795666","3.83556072778237","3.86313911386173","2.56373662393872","",
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","0.101144799083968","7.26931963769159","3.56570004016254","3.61693660446467","4.04271173639326","3.14083922659378","2.04877610559623","3.29054646905269","4.68000523088014","4.1549643944621","4.18958090776802","1.9574718784644","3.06276510589542","5.60863020857015","2.39348528222226","3.88312580760675","3.96667984456549","2.4937677314966","0.0327294648302541","-0.501539645532958","4.10040555795736","1.45867831786126","0.654863991177351","1.35369930999329","1.27159797145188","3.17244500511573","3.07568077235898","0.854723385558657","2.07807792552343","-1.12109474981619","0.372686840609887","-0.758993275803761","0.16439734504263","0.266962060817704","4.84608363438592","5.1285486730569","4.49530016850544","3.54975351861597","3.00243591792886","2.49499404823284","4.25395414316425","3.55375898066058","4.37165237561376","5.4912590280197","5.99664421681783","5.93596072931362","6.36118896717714","5.21425717206338","4.2406628743324","5.73560967099714","4.51128596950339","4.67799272768023","4.56226981826234","",
"Croatia","HRV","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87369825272273","6.6454741071244","1.86188090885184","-0.935499992072494","3.76749617151033","3.43440436548457","5.24647452940856","5.55790703543624","4.08281068785415","4.16384089738375","4.78519068675942","5.15008294096451","2.05311067934768","-7.3836530002248","-1.7011368880312","-0.281367268115872","-2.1875897993996","-0.939174026915708","",
"Haiti","HTI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69652290467555","0.875239923224555","-1.04269731334196","-0.261498231041372","0.362430598396045","-3.51133307721859","1.79168657429527","2.25299225533912","3.34327901461251","0.843944329286344","3.08324768756422","-5.49779233727389","5.52373775433308","2.88509605084624","4.29652252377318","",
"Hungary","HUN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.06418034509399","-0.576108517217833","2.94715455627963","1.48952547556426","0.0339207765107261","3.37238099503527","4.20847767335599","3.23812245919537","4.2404035428695","3.7351114321186","4.49114713256648","3.7783471487943","4.78935306407284","4.25965782506286","3.96294438747408","0.511279220178153","0.878582395860093","-6.55102970714437","0.789116879525025","1.8066054345244","-1.47794468745423","1.52516680591516","",
"Indonesia","IDN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.10491536970621","1.90966022522416","-2.25303656339435","3.45146579594355","0.947080215354163","2.85042825932251","1.12499692060256","12.0341784547595","7.47738592890057","8.15209596888802","6.99736403962214","7.88269775242935","9.77616387930034","8.25687602769311","6.18342895248321","5.98814645917211","8.63646515619723","9.20555751020424","7.09262217539278","8.72499892847507","8.14819099666464","1.10407370069929","8.4499077198855","7.17215198260419","3.47753879445121","5.96451638125043","5.3000031400626","6.35567874666718","9.08471433619371","9.00157322165103","8.92779614533875","7.22050160358023","7.25407541210936","7.54006667940321","8.39635804474472","7.64278628425978","4.69987254233797","-13.12672393471","0.791129835608643","4.92006459732195","3.64346644721547","4.49947539085689","4.78036912167579","5.03087394501789","5.69257130383465","5.50095178520269","6.3450222266724","6.01370360009032","4.6288711825631","6.22385418062288","6.48563283995378","6.26367050979076","5.78122417846865","",
"Isle of Man","IMN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","0.418923061203628","19.1055383363076","9.8963467258971","11.8293565290881","6.84521316319966","4.18697681556883","1.60498788733703","0.787296104334075","2.56827602165819","4.00366463973268","4.28090047386418","7.71599645803758","8.58152817122865","13.5092587362837","13.6932162261738","5.33836427855073","5.37616633442804","5.86897488404246","6.3277788827337","5.2","5.89999999999999","7.70000000000053","7.50000000000202","","","","","","","",
"India","IND","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.72274253129794","2.93112773680006","5.99435326285582","7.45295012203719","-2.63577011117555","-0.0553287700810472","7.82596303186507","3.38792917504746","6.53970029709198","5.15722973602428","1.64293038329126","-0.553301312717466","3.29552113604387","1.18533626034161","9.14991201443686","1.66310363677495","7.25476458581697","5.71253208919227","-5.23818270315729","6.73582152879362","6.00620362291141","3.47573324038652","7.28889290194863","3.8207378551309","5.25429922383151","4.7765641707056","3.96535563400249","9.62778291908654","5.94734332857492","5.53345456338033","1.05683143249497","5.48239602210752","4.7507762193171","6.65892406727163","7.57449184073538","7.54952224844259","4.04982084908549","6.1844158207935","8.84575556110383","3.84099115692908","4.82396626413544","3.80397532121381","7.86038147534411","7.92293661309044","9.28483150740205","9.26396475887803","9.80136033682027","3.89095706242703","8.47978662161582","10.259962989008","6.63835345017465","5.08141293286286","6.89921981966431","",
"Not classified","INX","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
